program	section	n_foci	n_tum_kept	r2	p	shape	amplitude
GO:GOBP_MAPK_CASCADE	TLS_VISIUM_USZ::KC1	7	1088	0.0048	0.157	nonmonotonic	0.0012
GO:GOBP_MEIOSIS_I_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0009	0.819	nonmonotonic	0.0011
GO:GOBP_MEIOTIC_CELL_CYCLE	TLS_VISIUM_USZ::KC1	7	1088	0.0086	0.0245	nonmonotonic	0.0027
GO:GOBP_MEIOTIC_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0029	0.363	nonmonotonic	0.0012
GO:GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY	TLS_VISIUM_USZ::KC1	7	1088	0.0027	0.402	nonmonotonic	0.0012
GO:GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0054	0.119	nonmonotonic	0.0023
GO:GOBP_MEMBRANE_ORGANIZATION	TLS_VISIUM_USZ::KC1	7	1088	0.0012	0.731	low-to-high	0.0008
GO:GOBP_MESENCHYMAL_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::KC1	7	1088	0.0021	0.513	flat	0.001
GO:GOBP_MESENCHYME_DEVELOPMENT	TLS_VISIUM_USZ::KC1	7	1088	0.0048	0.159	nonmonotonic	0.0016
GO:GOBP_METAL_ION_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.0058	0.0965	high-to-low	0.0009
GO:GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	TLS_VISIUM_USZ::KC1	7	1088	0.0014	0.685	flat	0.0015
GO:GOBP_MICROTUBULE_BASED_MOVEMENT	TLS_VISIUM_USZ::KC1	7	1088	0.0035	0.288	nonmonotonic	0.0011
GO:GOBP_MICROTUBULE_BASED_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0058	0.0989	low-to-high	0.0012
GO:GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	TLS_VISIUM_USZ::KC1	7	1088	0.0034	0.302	low-to-high	0.001
GO:GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	TLS_VISIUM_USZ::KC1	7	1088	0.0008	0.836	flat	0.0012
GO:GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_CYTOCHROME_C_TO_OXYGEN	TLS_VISIUM_USZ::KC1	7	1088	0.0008	0.84	low-to-high	0.0045
GO:GOBP_MITOCHONDRIAL_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.0065	0.071	nonmonotonic	0.0042
GO:GOBP_MITOCHONDRION_ORGANIZATION	TLS_VISIUM_USZ::KC1	7	1088	0.0012	0.718	high-to-low	0.0011
GO:GOBP_MITOTIC_CELL_CYCLE	TLS_VISIUM_USZ::KC1	7	1088	0.0007	0.863	flat	0.0004
GO:GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING	TLS_VISIUM_USZ::KC1	7	1088	0.001	0.771	low-to-high	0.0012
GO:GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	TLS_VISIUM_USZ::KC1	7	1088	0.0053	0.125	low-to-high	0.0016
GO:GOBP_MITOTIC_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0047	0.164	nonmonotonic	0.0013
GO:GOBP_MITOTIC_NUCLEAR_DIVISION	TLS_VISIUM_USZ::KC1	7	1088	0.0015	0.641	nonmonotonic	0.0013
GO:GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	TLS_VISIUM_USZ::KC1	7	1088	0.0018	0.591	nonmonotonic	0.0013
GO:GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	TLS_VISIUM_USZ::KC1	7	1088	0.0017	0.61	nonmonotonic	0.0015
GO:GOBP_MITOTIC_SPINDLE_ASSEMBLY	TLS_VISIUM_USZ::KC1	7	1088	0.003	0.348	high-to-low	0.0037
GO:GOBP_MITOTIC_SPINDLE_ORGANIZATION	TLS_VISIUM_USZ::KC1	7	1088	0.0052	0.127	flat	0.0031
GO:GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0046	0.174	nonmonotonic	0.0017
GO:GOBP_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0014	0.677	nonmonotonic	0.0015
GO:GOBP_MONOATOMIC_CATION_TRANSMEMBRANE_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.0064	0.0734	nonmonotonic	0.0016
GO:GOBP_MONOATOMIC_CATION_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.0034	0.303	nonmonotonic	0.001
GO:GOBP_MONOATOMIC_ION_HOMEOSTASIS	TLS_VISIUM_USZ::KC1	7	1088	0.0032	0.319	nonmonotonic	0.0013
GO:GOBP_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.0001	0.99	flat	0.0001
GO:GOBP_MONOATOMIC_ION_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.0031	0.341	nonmonotonic	0.0006
GO:GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.001	0.783	low-to-high	0.0012
GO:GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0004	0.943	flat	0.0003
GO:GOBP_MONONUCLEAR_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::KC1	7	1088	0.0021	0.522	nonmonotonic	0.0012
GO:GOBP_MONONUCLEAR_CELL_MIGRATION	TLS_VISIUM_USZ::KC1	7	1088	0.0045	0.18	nonmonotonic	0.0021
GO:GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0014	0.667	nonmonotonic	0.0011
GO:GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM	TLS_VISIUM_USZ::KC1	7	1088	0.0025	0.43	flat	0.001
GO:GOBP_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	TLS_VISIUM_USZ::KC1	7	1088	0.0079	0.0353	nonmonotonic	0.0038
GO:GOBP_MRNA_CATABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0064	0.0727	high-to-low	0.0036
GO:GOBP_MRNA_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0019	0.554	nonmonotonic	0.0011
GO:GOBP_MRNA_PROCESSING	TLS_VISIUM_USZ::KC1	7	1088	0.0033	0.312	nonmonotonic	0.0019
GO:GOBP_MRNA_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.0024	0.465	high-to-low	0.0029
GO:GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS	TLS_VISIUM_USZ::KC1	7	1088	0.0031	0.335	nonmonotonic	0.001
GO:GOBP_MULTICELLULAR_ORGANISMAL_REPRODUCTIVE_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0026	0.42	nonmonotonic	0.0005
GO:GOBP_MUSCLE_CELL_DEVELOPMENT	TLS_VISIUM_USZ::KC1	7	1088	0.0042	0.211	low-to-high	0.0019
GO:GOBP_MUSCLE_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::KC1	7	1088	0.0008	0.846	nonmonotonic	0.0005
GO:GOBP_MUSCLE_CELL_PROLIFERATION	TLS_VISIUM_USZ::KC1	7	1088	0.0007	0.846	nonmonotonic	0.0008
GO:GOBP_MUSCLE_CONTRACTION	TLS_VISIUM_USZ::KC1	7	1088	0.0078	0.0375	nonmonotonic	0.0021
GO:GOBP_MUSCLE_ORGAN_DEVELOPMENT	TLS_VISIUM_USZ::KC1	7	1088	0.0022	0.505	nonmonotonic	0.001
GO:GOBP_MUSCLE_STRUCTURE_DEVELOPMENT	TLS_VISIUM_USZ::KC1	7	1088	0.0014	0.689	nonmonotonic	0.0006
GO:GOBP_MUSCLE_SYSTEM_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0108	0.00833	nonmonotonic	0.002
GO:GOBP_MUSCLE_TISSUE_DEVELOPMENT	TLS_VISIUM_USZ::KC1	7	1088	0.0017	0.61	high-to-low	0.0009
GO:GOBP_MYELOID_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::KC1	7	1088	0.0095	0.0156	nonmonotonic	0.0023
GO:GOBP_MYELOID_CELL_HOMEOSTASIS	TLS_VISIUM_USZ::KC1	7	1088	0.0033	0.306	nonmonotonic	0.0027
GO:GOBP_MYELOID_LEUKOCYTE_ACTIVATION	TLS_VISIUM_USZ::KC1	7	1088	0.0056	0.109	flat	0.0025
GO:GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	TLS_VISIUM_USZ::KC1	7	1088	0.0011	0.758	flat	0.0011
GO:GOBP_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC1	7	1088	0.0022	0.502	high-to-low	0.002
GO:GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0028	0.388	low-to-high	0.0021
GO:GOBP_NEGATIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	TLS_VISIUM_USZ::KC1	7	1088	0.0025	0.446	high-to-low	0.0012
GO:GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	TLS_VISIUM_USZ::KC1	7	1088	0.0062	0.0787	nonmonotonic	0.0047
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	TLS_VISIUM_USZ::KC1	7	1088	0.007	0.0558	flat	0.0028
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	TLS_VISIUM_USZ::KC1	7	1088	0.0045	0.181	nonmonotonic	0.0017
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	TLS_VISIUM_USZ::KC1	7	1088	0.0015	0.646	nonmonotonic	0.0009
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0008	0.846	nonmonotonic	0.0007
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	TLS_VISIUM_USZ::KC1	7	1088	0.008	0.0335	nonmonotonic	0.0023
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::KC1	7	1088	0.002	0.531	high-to-low	0.0008
GO:GOBP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	TLS_VISIUM_USZ::KC1	7	1088	0.0012	0.732	flat	0.0005
GO:GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION	TLS_VISIUM_USZ::KC1	7	1088	0.0123	0.00378	nonmonotonic	0.0025
GO:GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	TLS_VISIUM_USZ::KC1	7	1088	0.001	0.781	nonmonotonic	0.0011
GO:GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE	TLS_VISIUM_USZ::KC1	7	1088	0.0002	0.969	nonmonotonic	0.0004
GO:GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0009	0.813	flat	0.0005
GO:GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	TLS_VISIUM_USZ::KC1	7	1088	0.0065	0.0685	high-to-low	0.0013
GO:GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	TLS_VISIUM_USZ::KC1	7	1088	0.0036	0.265	low-to-high	0.002
GO:GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.009	0.0203	nonmonotonic	0.0023
GO:GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	TLS_VISIUM_USZ::KC1	7	1088	0.0089	0.0215	nonmonotonic	0.0032
GO:GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	TLS_VISIUM_USZ::KC1	7	1088	0.0194	9.48e-05	high-to-low	0.0102
GO:GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	TLS_VISIUM_USZ::KC1	7	1088	0.0048	0.157	nonmonotonic	0.0014
GO:GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	TLS_VISIUM_USZ::KC1	7	1088	0.0151	0.000913	high-to-low	0.0085
GO:GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION	TLS_VISIUM_USZ::KC1	7	1088	0.0077	0.0388	low-to-high	0.0023
GO:GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION	TLS_VISIUM_USZ::KC1	7	1088	0.0048	0.155	high-to-low	0.0026
GO:GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE	TLS_VISIUM_USZ::KC1	7	1088	0.0038	0.245	low-to-high	0.0022
GO:GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	TLS_VISIUM_USZ::KC1	7	1088	0.0097	0.0143	low-to-high	0.0035
GO:GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION	TLS_VISIUM_USZ::KC1	7	1088	0.006	0.0901	nonmonotonic	0.0021
GO:GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0011	0.761	nonmonotonic	0.0004
GO:GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0011	0.752	nonmonotonic	0.0004
GO:GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	TLS_VISIUM_USZ::KC1	7	1088	0.001	0.786	nonmonotonic	0.0011
GO:GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_CELL_DEATH	TLS_VISIUM_USZ::KC1	7	1088	0.0053	0.123	nonmonotonic	0.0014
GO:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION	TLS_VISIUM_USZ::KC1	7	1088	0.0015	0.658	high-to-low	0.0014
GO:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0005	0.919	high-to-low	0.0007
GO:GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0005	0.911	flat	0.001
GO:GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	TLS_VISIUM_USZ::KC1	7	1088	0.003	0.346	nonmonotonic	0.0027
GO:GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0007	0.854	flat	0.0016
GO:GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	TLS_VISIUM_USZ::KC1	7	1088	0.0024	0.461	nonmonotonic	0.0026
GO:GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	TLS_VISIUM_USZ::KC1	7	1088	0.0052	0.128	nonmonotonic	0.0017
GO:GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	TLS_VISIUM_USZ::KC1	7	1088	0.0145	0.00123	flat	0.0012
GO:GOBP_NEGATIVE_REGULATION_OF_RNA_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0021	0.509	flat	0.0005
GO:GOBP_NEGATIVE_REGULATION_OF_SIGNALING	TLS_VISIUM_USZ::KC1	7	1088	0.001	0.78	flat	0.0003
GO:GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	TLS_VISIUM_USZ::KC1	7	1088	0.0005	0.911	low-to-high	0.002
GO:GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	TLS_VISIUM_USZ::KC1	7	1088	0.0162	0.00051	nonmonotonic	0.0049
GO:GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II	TLS_VISIUM_USZ::KC1	7	1088	0.0004	0.934	flat	0.0003
GO:GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC1	7	1088	0.0042	0.203	high-to-low	0.0037
GO:GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC1	7	1088	0.0002	0.976	high-to-low	0.0006
GO:GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.0005	0.904	high-to-low	0.0006
GO:GOBP_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0011	0.756	high-to-low	0.0019
GO:GOBP_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC1	7	1088	0.0068	0.0595	nonmonotonic	0.0027
GO:GOBP_NERVOUS_SYSTEM_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0005	0.906	nonmonotonic	0.0001
GO:GOBP_NEUROGENESIS	TLS_VISIUM_USZ::KC1	7	1088	0.0004	0.943	nonmonotonic	0.0002
GO:GOBP_NEURON_DEVELOPMENT	TLS_VISIUM_USZ::KC1	7	1088	0.0059	0.0919	flat	0.0011
GO:GOBP_NEURON_PROJECTION_GUIDANCE	TLS_VISIUM_USZ::KC1	7	1088	0.0015	0.654	nonmonotonic	0.0008
GO:GOBP_NITROGEN_COMPOUND_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.0025	0.443	nonmonotonic	0.0008
GO:GOBP_NON_CANONICAL_WNT_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC1	7	1088	0.0007	0.863	nonmonotonic	0.0016
GO:GOBP_NOTCH_SIGNALING_PATHWAY	TLS_VISIUM_USZ::KC1	7	1088	0.0068	0.0616	high-to-low	0.0029
GO:GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	TLS_VISIUM_USZ::KC1	7	1088	0.0022	0.498	low-to-high	0.0011
GO:GOBP_NUCLEAR_EXPORT	TLS_VISIUM_USZ::KC1	7	1088	0.004	0.225	nonmonotonic	0.0035
GO:GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0005	0.906	high-to-low	0.0016
GO:GOBP_NUCLEAR_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.0026	0.423	nonmonotonic	0.0015
GO:GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0053	0.124	high-to-low	0.0025
GO:GOBP_NUCLEOBASE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0018	0.578	high-to-low	0.0012
GO:GOBP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.001	0.777	high-to-low	0.0012
GO:GOBP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0067	0.0631	nonmonotonic	0.0023
GO:GOBP_NUCLEOSIDE_PHOSPHATE_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.004	0.231	flat	0.0017
GO:GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0026	0.412	nonmonotonic	0.0023
GO:GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0046	0.17	flat	0.0064
GO:GOBP_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0037	0.261	flat	0.0041
GO:GOBP_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.004	0.23	nonmonotonic	0.0031
GO:GOBP_NUCLEOTIDE_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0057	0.104	nonmonotonic	0.0023
GO:GOBP_OLEFINIC_COMPOUND_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0022	0.502	nonmonotonic	0.0014
GO:GOBP_ORGANELLE_ASSEMBLY	TLS_VISIUM_USZ::KC1	7	1088	0.0009	0.798	nonmonotonic	0.0006
GO:GOBP_ORGANELLE_FISSION	TLS_VISIUM_USZ::KC1	7	1088	0.0021	0.527	nonmonotonic	0.0009
GO:GOBP_ORGANELLE_LOCALIZATION	TLS_VISIUM_USZ::KC1	7	1088	0.0007	0.852	nonmonotonic	0.0005
GO:GOBP_ORGANIC_ACID_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0029	0.364	nonmonotonic	0.0009
GO:GOBP_ORGANIC_ACID_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.0058	0.0988	nonmonotonic	0.0015
GO:GOBP_ORGANIC_ANION_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.003	0.36	nonmonotonic	0.0011
GO:GOBP_ORGANOPHOSPHATE_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0014	0.686	nonmonotonic	0.0008
GO:GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0019	0.56	flat	0.0022
GO:GOBP_ORGANOPHOSPHATE_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0063	0.0777	flat	0.0017
GO:GOBP_OSSIFICATION	TLS_VISIUM_USZ::KC1	7	1088	0.0006	0.873	high-to-low	0.0007
GO:GOBP_OSTEOBLAST_PROLIFERATION	TLS_VISIUM_USZ::KC1	7	1088	0.0052	0.13	nonmonotonic	0.0059
GO:GOBP_OXIDATIVE_PHOSPHORYLATION	TLS_VISIUM_USZ::KC1	7	1088	0.0044	0.188	nonmonotonic	0.0056
GO:GOBP_PATTERN_SPECIFICATION_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0066	0.0652	nonmonotonic	0.0014
GO:GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_PROTEIN_COMPLEX	TLS_VISIUM_USZ::KC1	7	1088	0.0156	0.000706	nonmonotonic	0.0203
GO:GOBP_PEPTIDE_TRANSPORT	TLS_VISIUM_USZ::KC1	7	1088	0.0069	0.0574	flat	0.0015
GO:GOBP_PEPTIDYL_AMINO_ACID_MODIFICATION	TLS_VISIUM_USZ::KC1	7	1088	0.0032	0.319	nonmonotonic	0.0021
GO:GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	TLS_VISIUM_USZ::KC1	7	1088	0.0014	0.688	nonmonotonic	0.001
GO:GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0035	0.278	flat	0.002
GO:GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0072	0.0498	low-to-high	0.0024
GO:GOBP_PHOSPHORUS_METABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0016	0.622	low-to-high	0.0006
GO:GOBP_PHOSPHORYLATION	TLS_VISIUM_USZ::KC1	7	1088	0.0023	0.474	flat	0.001
GO:GOBP_PLACENTA_DEVELOPMENT	TLS_VISIUM_USZ::KC1	7	1088	0.0033	0.308	nonmonotonic	0.0026
GO:GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	TLS_VISIUM_USZ::KC1	7	1088	0.0211	3.71e-05	nonmonotonic	0.0057
GO:GOBP_POSITIVE_REGULATION_OF_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	TLS_VISIUM_USZ::KC1	7	1088	0.0064	0.0714	nonmonotonic	0.0042
GO:GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0059	0.0951	flat	0.0017
GO:GOBP_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY	TLS_VISIUM_USZ::KC1	7	1088	0.0084	0.028	nonmonotonic	0.0028
GO:GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	TLS_VISIUM_USZ::KC1	7	1088	0.0102	0.011	high-to-low	0.0025
GO:GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	TLS_VISIUM_USZ::KC1	7	1088	0.0026	0.42	high-to-low	0.0009
GO:GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	TLS_VISIUM_USZ::KC1	7	1088	0.0028	0.38	high-to-low	0.0016
GO:GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	TLS_VISIUM_USZ::KC1	7	1088	0.0059	0.0936	nonmonotonic	0.0023
GO:GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	TLS_VISIUM_USZ::KC1	7	1088	0.0113	0.0063	nonmonotonic	0.0037
GO:GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	TLS_VISIUM_USZ::KC1	7	1088	0.0091	0.0193	nonmonotonic	0.0021
GO:GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	TLS_VISIUM_USZ::KC1	7	1088	0.0027	0.397	nonmonotonic	0.0019
GO:GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	TLS_VISIUM_USZ::KC1	7	1088	0.0068	0.0608	nonmonotonic	0.0017
GO:GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	TLS_VISIUM_USZ::KC1	7	1088	0.0065	0.0703	nonmonotonic	0.0022
GO:GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	TLS_VISIUM_USZ::KC1	7	1088	0.0065	0.068	nonmonotonic	0.0012
GO:GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	TLS_VISIUM_USZ::KC1	7	1088	0.0023	0.484	high-to-low	0.0029
GO:GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	TLS_VISIUM_USZ::KC1	7	1088	0.001	0.776	nonmonotonic	0.0006
GO:GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	TLS_VISIUM_USZ::KC1	7	1088	0.0014	0.68	low-to-high	0.0025
GO:GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	TLS_VISIUM_USZ::KC1	7	1088	0.0108	0.00822	nonmonotonic	0.003
GO:GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	TLS_VISIUM_USZ::KC1	7	1088	0.0013	0.706	flat	0.0015
GO:GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	TLS_VISIUM_USZ::KC1	7	1088	0.0077	0.0393	high-to-low	0.0024
