# r16.field_registry.v1.1 (2026-09-15, D-118 tier1b + D-119 tier2j joint; grades capped at EXPLORATORY_REPRODUCED; CLAIM_CANDIDATE requires separate approval)
pattern_id	tier	kind	axis_name	lineage	n_sections	n_patients	resolution_support	top_markers	geometry	effect_size	null_type	null_draws	null_p	fdr_q	cross_patient_shape_corr	residual_dimension	uncertainty_ci95	evidence_grade	notes
R16LA-Epi-JUNB	2	laneA_distance_function	Epi	HTAN_VANDERBILT_CRC	47	30	peak_hop=-4	JUNB	signed_hops_-4..8_to_Epi_q0.7	1.389	spatial_preserve_rot180_smallshift	20	0.0478	NA	peak_agree=0.532	NA	NA	EXPLORATORY_REPRODUCED	arm=laneA;borderline_p_agree_just_over_line;peak_deep_inside_-4;monotone_step_not_ripple;per D-126同义反复非距离函数发现
R16LA-Epi-NDUFA3	2	laneA_distance_function	Epi	HTAN_VANDERBILT_CRC	47	30	peak_hop=-4	NDUFA3	signed_hops_-4..8_to_Epi_q0.7	1.332	spatial_preserve_rot180_smallshift	20	0.0499	NA	peak_agree=0.532	NA	NA	EXPLORATORY_REPRODUCED	arm=laneA;borderline_p_agree_just_over_line;peak_deep_inside_-4;monotone_step_not_ripple;per D-126同义反复非距离函数发现
R16LA-Epi-PAPOLA	2	laneA_distance_function	Epi	HTAN_VANDERBILT_CRC	47	30	peak_hop=-4	PAPOLA	signed_hops_-4..8_to_Epi_q0.7	1.440	spatial_preserve_rot180_smallshift	20	0.0425	NA	peak_agree=0.553	NA	NA	EXPLORATORY_REPRODUCED	arm=laneA;borderline_p_agree_just_over_line;peak_deep_inside_-4;monotone_step_not_ripple;per D-126同义反复非距离函数发现
R16LA-Epi-RBIS	2	laneA_distance_function	Epi	HTAN_VANDERBILT_CRC	47	30	peak_hop=-4	RBIS	signed_hops_-4..8_to_Epi_q0.7	1.354	spatial_preserve_rot180_smallshift	20	0.0446	NA	peak_agree=0.511	NA	NA	EXPLORATORY_REPRODUCED	arm=laneA;borderline_p_agree_just_over_line;peak_deep_inside_-4;monotone_step_not_ripple;per D-126同义反复非距离函数发现
R16LA-Epi-SOD1	2	laneA_distance_function	Epi	HTAN_VANDERBILT_CRC	47	30	peak_hop=-4	SOD1	signed_hops_-4..8_to_Epi_q0.7	1.454	spatial_preserve_rot180_smallshift	20	0.0489	NA	peak_agree=0.553	NA	NA	EXPLORATORY_REPRODUCED	arm=laneA;borderline_p_agree_just_over_line;peak_deep_inside_-4;monotone_step_not_ripple;per D-126同义反复非距离函数发现
R16LA-Epi-TPI1	2	laneA_distance_function	Epi	HTAN_VANDERBILT_CRC	47	30	peak_hop=-4	TPI1	signed_hops_-4..8_to_Epi_q0.7	1.398	spatial_preserve_rot180_smallshift	20	0.0478	NA	peak_agree=0.511	NA	NA	EXPLORATORY_REPRODUCED	arm=laneA;borderline_p_agree_just_over_line;peak_deep_inside_-4;monotone_step_not_ripple;per D-126同义反复非距离函数发现
R16LA-Epi-TUBA1C	2	laneA_distance_function	Epi	HTAN_VANDERBILT_CRC	47	30	peak_hop=-4	TUBA1C	signed_hops_-4..8_to_Epi_q0.7	1.422	spatial_preserve_rot180_smallshift	20	0.0457	NA	peak_agree=0.511	NA	NA	EXPLORATORY_REPRODUCED	arm=laneA;borderline_p_agree_just_over_line;peak_deep_inside_-4;monotone_step_not_ripple;per D-126同义反复非距离函数发现
R16LA-Epi-TUBB	2	laneA_distance_function	Epi	HTAN_VANDERBILT_CRC	47	30	peak_hop=-4	TUBB	signed_hops_-4..8_to_Epi_q0.7	1.412	spatial_preserve_rot180_smallshift	20	0.0361	NA	peak_agree=0.532	NA	NA	EXPLORATORY_REPRODUCED	arm=laneA;borderline_p_agree_just_over_line;peak_deep_inside_-4;monotone_step_not_ripple;per D-126同义反复非距离函数发现
R16LA-Epi-UBE2I	2	laneA_distance_function	Epi	HTAN_VANDERBILT_CRC	47	30	peak_hop=-4	UBE2I	signed_hops_-4..8_to_Epi_q0.7	1.361	spatial_preserve_rot180_smallshift	20	0.0425	NA	peak_agree=0.553	NA	NA	EXPLORATORY_REPRODUCED	arm=laneA;borderline_p_agree_just_over_line;peak_deep_inside_-4;monotone_step_not_ripple;per D-126同义反复非距离函数发现
R16LB-ACTA2	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	ACTA2	NA	0.102	value_permutation_on_residuals	50	0.0196	NA	npat_coh=21	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-ACTB	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	ACTB	NA	0.138	value_permutation_on_residuals	50	0.0196	NA	npat_coh=26	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-ACTG1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	ACTG1	NA	0.302	value_permutation_on_residuals	50	0.0196	NA	npat_coh=28	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-ACTG2	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	ACTG2	NA	0.114	value_permutation_on_residuals	50	0.0196	NA	npat_coh=17	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-AHCY	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	AHCY	NA	0.140	value_permutation_on_residuals	50	0.0196	NA	npat_coh=25	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-AL136454.1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	AL136454.1	NA	0.159	value_permutation_on_residuals	50	0.0196	NA	npat_coh=24	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-ALDOA	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	ALDOA	NA	0.248	value_permutation_on_residuals	50	0.0196	NA	npat_coh=27	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-APOE	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	APOE	NA	0.103	value_permutation_on_residuals	50	0.0196	NA	npat_coh=17	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-AREG	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	AREG	NA	0.112	value_permutation_on_residuals	50	0.0196	NA	npat_coh=21	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-ATP5F1B	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	ATP5F1B	NA	0.104	value_permutation_on_residuals	50	0.0196	NA	npat_coh=22	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-AXIN2	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	AXIN2	NA	0.114	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-B2M	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	B2M	NA	0.131	value_permutation_on_residuals	50	0.0196	NA	npat_coh=26	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-CD74	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	CD74	NA	0.105	value_permutation_on_residuals	50	0.0196	NA	npat_coh=24	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-CDC20	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	CDC20	NA	0.105	value_permutation_on_residuals	50	0.0196	NA	npat_coh=21	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-CDC42EP5	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	CDC42EP5	NA	0.105	value_permutation_on_residuals	50	0.0196	NA	npat_coh=20	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-CDCA7	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	CDCA7	NA	0.121	value_permutation_on_residuals	50	0.0196	NA	npat_coh=25	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-CEACAM5	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	CEACAM5	NA	0.125	value_permutation_on_residuals	50	0.0196	NA	npat_coh=25	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-CEACAM6	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	CEACAM6	NA	0.186	value_permutation_on_residuals	50	0.0196	NA	npat_coh=25	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-CFL1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	CFL1	NA	0.180	value_permutation_on_residuals	50	0.0196	NA	npat_coh=26	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-CHCHD2	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	CHCHD2	NA	0.108	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-CKB	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	CKB	NA	0.144	value_permutation_on_residuals	50	0.0196	NA	npat_coh=24	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-CLDN4	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	CLDN4	NA	0.143	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-CLU	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	CLU	NA	0.111	value_permutation_on_residuals	50	0.0196	NA	npat_coh=20	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-COL1A1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	COL1A1	NA	0.154	value_permutation_on_residuals	50	0.0196	NA	npat_coh=20	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-COL1A2	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	COL1A2	NA	0.281	value_permutation_on_residuals	50	0.0196	NA	npat_coh=26	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-COL3A1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	COL3A1	NA	0.252	value_permutation_on_residuals	50	0.0196	NA	npat_coh=27	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-CTSD	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	CTSD	NA	0.108	value_permutation_on_residuals	50	0.0196	NA	npat_coh=25	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-DCN	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	DCN	NA	0.102	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-DDIT4	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	DDIT4	NA	0.103	value_permutation_on_residuals	50	0.0196	NA	npat_coh=21	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-DEPRECATED_ENSG00000140264	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	DEPRECATED_ENSG00000140264	NA	0.152	value_permutation_on_residuals	50	0.0196	NA	npat_coh=25	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-DEPRECATED_ENSG00000170345	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	DEPRECATED_ENSG00000170345	NA	0.222	value_permutation_on_residuals	50	0.0196	NA	npat_coh=27	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-DEPRECATED_ENSG00000211685	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	DEPRECATED_ENSG00000211685	NA	0.137	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-DEPRECATED_ENSG00000211890	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	DEPRECATED_ENSG00000211890	NA	0.239	value_permutation_on_residuals	50	0.0196	NA	npat_coh=24	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-DEPRECATED_ENSG00000211892	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	DEPRECATED_ENSG00000211892	NA	0.101	value_permutation_on_residuals	50	0.0196	NA	npat_coh=17	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-DES	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	DES	NA	0.166	value_permutation_on_residuals	50	0.0196	NA	npat_coh=18	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-DMBT1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	DMBT1	NA	0.108	value_permutation_on_residuals	50	0.0196	NA	npat_coh=20	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-DPEP1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	DPEP1	NA	0.121	value_permutation_on_residuals	50	0.0196	NA	npat_coh=22	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-EEF1A1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	EEF1A1	NA	0.232	value_permutation_on_residuals	50	0.0196	NA	npat_coh=27	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-EEF1B2	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	EEF1B2	NA	0.160	value_permutation_on_residuals	50	0.0196	NA	npat_coh=27	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-EEF1G	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	EEF1G	NA	0.181	value_permutation_on_residuals	50	0.0196	NA	npat_coh=25	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-EEF2	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	EEF2	NA	0.243	value_permutation_on_residuals	50	0.0196	NA	npat_coh=28	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-EIF4B	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	EIF4B	NA	0.104	value_permutation_on_residuals	50	0.0196	NA	npat_coh=24	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-EIF5A	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	EIF5A	NA	0.152	value_permutation_on_residuals	50	0.0196	NA	npat_coh=28	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-ELF3	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	ELF3	NA	0.108	value_permutation_on_residuals	50	0.0196	NA	npat_coh=24	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-ENO1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	ENO1	NA	0.195	value_permutation_on_residuals	50	0.0196	NA	npat_coh=25	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-EPCAM	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	EPCAM	NA	0.124	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-EPHB3	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	EPHB3	NA	0.107	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-FABP1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	FABP1	NA	0.276	value_permutation_on_residuals	50	0.0196	NA	npat_coh=24	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-FAM153B	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	FAM153B	NA	0.281	value_permutation_on_residuals	50	0.0196	NA	npat_coh=29	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-FASN	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	FASN	NA	0.107	value_permutation_on_residuals	50	0.0196	NA	npat_coh=25	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-FCGBP	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	FCGBP	NA	0.188	value_permutation_on_residuals	50	0.0196	NA	npat_coh=24	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-FLNA	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	FLNA	NA	0.107	value_permutation_on_residuals	50	0.0196	NA	npat_coh=22	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-FN1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	FN1	NA	0.165	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-FOS	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	FOS	NA	0.181	value_permutation_on_residuals	50	0.0196	NA	npat_coh=20	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-FOSB	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	FOSB	NA	0.114	value_permutation_on_residuals	50	0.0196	NA	npat_coh=16	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-FTH1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	FTH1	NA	0.183	value_permutation_on_residuals	50	0.0196	NA	npat_coh=25	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-FTL	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	FTL	NA	0.186	value_permutation_on_residuals	50	0.0196	NA	npat_coh=25	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-FXYD3	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	FXYD3	NA	0.141	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-GAPDH	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	GAPDH	NA	0.167	value_permutation_on_residuals	50	0.0196	NA	npat_coh=28	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-GPX2	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	GPX2	NA	0.145	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-GREM1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	GREM1	NA	0.108	value_permutation_on_residuals	50	0.0196	NA	npat_coh=18	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-GSTP1	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	GSTP1	NA	0.251	value_permutation_on_residuals	50	0.0196	NA	npat_coh=27	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-HBA2	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	HBA2	NA	0.140	value_permutation_on_residuals	50	0.0196	NA	npat_coh=22	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-HBB	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	HBB	NA	0.100	value_permutation_on_residuals	50	0.0196	NA	npat_coh=19	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-HIST1H1B	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	HIST1H1B	NA	0.192	value_permutation_on_residuals	50	0.0196	NA	npat_coh=25	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-HIST1H1C	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	HIST1H1C	NA	0.162	value_permutation_on_residuals	50	0.0196	NA	npat_coh=27	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-HIST1H1E	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	HIST1H1E	NA	0.161	value_permutation_on_residuals	50	0.0196	NA	npat_coh=27	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-HIST1H2AD	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	HIST1H2AD	NA	0.116	value_permutation_on_residuals	50	0.0196	NA	npat_coh=25	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-HIST1H2AH	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	HIST1H2AH	NA	0.104	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-HIST1H2AJ	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	HIST1H2AJ	NA	0.138	value_permutation_on_residuals	50	0.0196	NA	npat_coh=26	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-HIST1H2AM	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	HIST1H2AM	NA	0.121	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-HIST1H2BK	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	HIST1H2BK	NA	0.113	value_permutation_on_residuals	50	0.0196	NA	npat_coh=22	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-HIST1H2BN	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	HIST1H2BN	NA	0.109	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-HIST1H2BO	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	HIST1H2BO	NA	0.106	value_permutation_on_residuals	50	0.0196	NA	npat_coh=23	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
R16LB-HIST1H3F	2	laneB_residual_structure	NA	HTAN_VANDERBILT_CRC	47	30	NA	HIST1H3F	NA	0.133	value_permutation_on_residuals	50	0.0196	NA	npat_coh=19	OLS_axes_shells_residual	NA	EXPLORATORY_REPRODUCED	arm=laneB;residual_after_6axes_plus_distance_shells;per D-127
